offline_datapoint_5 1596502094 7.301
offline_datapoint_1 1596502094 4.831
offline_datapoint_10 1596502096 0.000
offline_datapoint_7 1596502097 0.000
offline_datapoint_12 1596502097 0.000
offline_datapoint_4 1596502099 0.000
offline_datapoint_2 1596502099 9295.000
offline_datapoint_6 1596502099 11845406720.000
offline_datapoint_0 1596502097 14805.444
offline_datapoint_8 1596502097 6.334
offline_datapoint_11 1596502097 0.181
offline_datapoint_3 1596502097 0.004
offline_datapoint_5 1596502097 9.360
offline_datapoint_1 1596502097 5.209
offline_datapoint_10 1596502099 0.000
offline_datapoint_7 1596502100 0.000
offline_datapoint_12 1596502100 0.000
offline_datapoint_4 1596502102 0.000
offline_datapoint_2 1596502102 9299.000
offline_datapoint_6 1596502102 11842068480.000
offline_datapoint_0 1596502100 8076.751
offline_datapoint_8 1596502100 2.997
offline_datapoint_11 1596502100 0.266
offline_datapoint_3 1596502100 0.005
offline_datapoint_5 1596502100 12.100
offline_datapoint_1 1596502100 7.152
offline_datapoint_10 1596502102 0.000
offline_datapoint_7 1596502103 0.000
offline_datapoint_12 1596502103 0.000
offline_datapoint_4 1596502105 0.000
offline_datapoint_2 1596502105 9299.000
offline_datapoint_6 1596502105 11840278528.000
offline_datapoint_0 1596502103 1825.259
offline_datapoint_8 1596502103 0.000
offline_datapoint_11 1596502103 0.039
offline_datapoint_3 1596502103 0.001
offline_datapoint_5 1596502103 8.333
offline_datapoint_1 1596502103 5.542
offline_datapoint_10 1596502105 0.000
offline_datapoint_7 1596502106 0.000
offline_datapoint_12 1596502106 0.000
offline_datapoint_4 1596502108 0.000
offline_datapoint_2 1596502108 9295.000
offline_datapoint_6 1596502108 11840565248.000
offline_datapoint_0 1596502106 10283.430
offline_datapoint_8 1596502106 3.326
offline_datapoint_11 1596502106 0.072
offline_datapoint_3 1596502106 0.001
offline_datapoint_5 1596502106 10.636
offline_datapoint_1 1596502106 5.715
offline_datapoint_10 1596502108 0.000
offline_datapoint_7 1596502109 0.000
offline_datapoint_12 1596502109 0.000
offline_datapoint_4 1596502111 0.000
offline_datapoint_2 1596502111 9296.000
offline_datapoint_6 1596502111 11840385024.000
offline_datapoint_0 1596502109 1141.337
offline_datapoint_8 1596502109 0.000
offline_datapoint_11 1596502109 0.033
offline_datapoint_3 1596502109 0.001
offline_datapoint_5 1596502109 12.395
offline_datapoint_1 1596502109 8.501
offline_datapoint_10 1596502111 0.000
offline_datapoint_7 1596502112 0.000
offline_datapoint_12 1596502112 0.000
offline_datapoint_4 1596502114 0.000
offline_datapoint_2 1596502114 9284.000
offline_datapoint_6 1596502114 11853733888.000
offline_datapoint_0 1596502112 21385.785
offline_datapoint_8 1596502112 9.316
offline_datapoint_11 1596502112 0.135
offline_datapoint_3 1596502112 0.003
offline_datapoint_5 1596502112 19.225
offline_datapoint_1 1596502112 12.152
offline_datapoint_10 1596502114 0.000
offline_datapoint_7 1596502115 0.000
offline_datapoint_12 1596502115 0.000
offline_datapoint_4 1596502117 0.000
offline_datapoint_2 1596502117 9284.000
offline_datapoint_6 1596502117 11857305600.000
offline_datapoint_0 1596502115 6683.032
offline_datapoint_8 1596502115 3.007
offline_datapoint_11 1596502115 0.135
offline_datapoint_3 1596502115 0.003
offline_datapoint_5 1596502115 9.363
offline_datapoint_1 1596502115 5.025
offline_datapoint_10 1596502117 0.000
offline_datapoint_7 1596502118 0.000
offline_datapoint_12 1596502118 0.000
offline_datapoint_4 1596502120 0.000
offline_datapoint_2 1596502120 9286.000
offline_datapoint_6 1596502120 11854774272.000
offline_datapoint_0 1596502118 6599.931
offline_datapoint_8 1596502118 0.000
offline_datapoint_11 1596502118 0.088
offline_datapoint_3 1596502118 0.002
offline_datapoint_5 1596502118 10.396
offline_datapoint_1 1596502118 6.633
offline_datapoint_10 1596502120 0.000
offline_datapoint_7 1596502121 0.000
offline_datapoint_12 1596502121 0.000
offline_datapoint_4 1596502123 0.000
offline_datapoint_2 1596502123 9285.000
offline_datapoint_6 1596502123 11855552512.000
offline_datapoint_0 1596502121 13936.995
offline_datapoint_8 1596502121 3.330
offline_datapoint_11 1596502121 0.073
offline_datapoint_3 1596502121 0.001
offline_datapoint_5 1596502121 11.727
offline_datapoint_1 1596502121 6.115
offline_datapoint_10 1596502123 0.000
offline_datapoint_7 1596502124 0.000
offline_datapoint_12 1596502124 0.000
offline_datapoint_4 1596502126 0.000
offline_datapoint_2 1596502126 9285.000
offline_datapoint_6 1596502126 11856146432.000
offline_datapoint_0 1596502124 1071.062
offline_datapoint_8 1596502124 0.333
offline_datapoint_11 1596502124 0.053
offline_datapoint_3 1596502124 0.001
offline_datapoint_5 1596502124 7.164
offline_datapoint_1 1596502124 4.681
offline_datapoint_10 1596502126 0.000
offline_datapoint_7 1596502127 0.000
offline_datapoint_12 1596502127 0.000
offline_datapoint_4 1596502129 0.000
offline_datapoint_2 1596502129 9285.000
offline_datapoint_6 1596502129 11858485248.000
offline_datapoint_0 1596502127 11572.338
offline_datapoint_8 1596502127 2.664
offline_datapoint_11 1596502127 0.044
offline_datapoint_3 1596502127 0.001
offline_datapoint_5 1596502127 12.184
offline_datapoint_1 1596502127 7.676
offline_datapoint_10 1596502129 0.000
offline_datapoint_7 1596502130 0.000
offline_datapoint_12 1596502130 0.000
offline_datapoint_4 1596502132 0.000
offline_datapoint_2 1596502132 9284.000
offline_datapoint_6 1596502132 11868078080.000
offline_datapoint_0 1596502130 11824.896
offline_datapoint_8 1596502130 0.000
offline_datapoint_11 1596502130 0.103
offline_datapoint_3 1596502130 0.002
offline_datapoint_5 1596502130 16.921
offline_datapoint_1 1596502130 9.311
offline_datapoint_10 1596502132 0.000
offline_datapoint_7 1596502133 0.000
offline_datapoint_12 1596502133 0.000
offline_datapoint_4 1596502135 0.000
offline_datapoint_2 1596502135 9285.000
offline_datapoint_6 1596502135 11848351744.000
offline_datapoint_0 1596502133 2877.430
offline_datapoint_8 1596502133 0.000
offline_datapoint_11 1596502133 0.103
offline_datapoint_3 1596502133 0.002
offline_datapoint_5 1596502133 9.296
offline_datapoint_1 1596502133 6.208
offline_datapoint_10 1596502135 0.000
offline_datapoint_7 1596502136 0.000
offline_datapoint_12 1596502136 0.000
offline_datapoint_4 1596502138 0.000
offline_datapoint_2 1596502138 9284.000
offline_datapoint_6 1596502138 11832373248.000
offline_datapoint_0 1596502136 8214.631
offline_datapoint_8 1596502136 0.333
offline_datapoint_11 1596502136 0.156
offline_datapoint_3 1596502136 0.003
offline_datapoint_5 1596502136 12.020
offline_datapoint_1 1596502136 8.199
offline_datapoint_10 1596502138 0.000
offline_datapoint_7 1596502139 0.000
offline_datapoint_12 1596502139 0.000
offline_datapoint_4 1596502141 0.000
offline_datapoint_2 1596502141 9285.000
offline_datapoint_6 1596502141 11832086528.000
offline_datapoint_0 1596502139 1319.334
offline_datapoint_8 1596502139 0.333
offline_datapoint_11 1596502139 0.455
offline_datapoint_3 1596502139 0.009
offline_datapoint_5 1596502139 8.377
offline_datapoint_1 1596502139 5.332
offline_datapoint_10 1596502141 0.000
offline_datapoint_7 1596502142 0.000
offline_datapoint_12 1596502142 0.001
offline_datapoint_4 1596502144 0.000
offline_datapoint_2 1596502144 9284.000
offline_datapoint_6 1596502144 11831443456.000
offline_datapoint_0 1596502142 8342.623
offline_datapoint_8 1596502142 0.000
offline_datapoint_11 1596502142 0.043
offline_datapoint_3 1596502142 0.001
offline_datapoint_5 1596502142 10.906
offline_datapoint_1 1596502142 6.452
offline_datapoint_10 1596502144 0.000
offline_datapoint_7 1596502145 0.000
offline_datapoint_12 1596502145 0.000
offline_datapoint_4 1596502147 0.000
offline_datapoint_2 1596502147 9278.000
offline_datapoint_6 1596502147 11850424320.000
offline_datapoint_0 1596502145 6996.620
offline_datapoint_8 1596502145 0.000
offline_datapoint_11 1596502145 0.369
offline_datapoint_3 1596502145 0.007
offline_datapoint_5 1596502145 12.977
offline_datapoint_1 1596502145 8.455
offline_datapoint_10 1596502147 0.000
offline_datapoint_7 1596502148 0.000
offline_datapoint_12 1596502148 0.000
offline_datapoint_4 1596502150 0.000
offline_datapoint_2 1596502150 9278.000
offline_datapoint_6 1596502150 11848945664.000
offline_datapoint_0 1596502148 2570.451
offline_datapoint_8 1596502148 0.000
offline_datapoint_11 1596502148 0.179
offline_datapoint_3 1596502148 0.004
offline_datapoint_5 1596502148 6.185
offline_datapoint_1 1596502148 3.912
offline_datapoint_10 1596502150 0.000
offline_datapoint_7 1596502151 0.000
offline_datapoint_12 1596502151 0.000
offline_datapoint_4 1596502153 0.000
offline_datapoint_2 1596502153 9278.000
offline_datapoint_6 1596502153 11848835072.000
offline_datapoint_0 1596502151 7380.058
offline_datapoint_8 1596502151 0.000
offline_datapoint_11 1596502151 0.062
offline_datapoint_3 1596502151 0.001
offline_datapoint_5 1596502151 7.830
offline_datapoint_1 1596502151 5.077
offline_datapoint_10 1596502153 0.000
offline_datapoint_7 1596502154 0.000
offline_datapoint_12 1596502154 0.000
offline_datapoint_4 1596502156 0.000
offline_datapoint_2 1596502156 9277.000
offline_datapoint_6 1596502156 11865128960.000
offline_datapoint_0 1596502154 2751.182
offline_datapoint_8 1596502154 0.333
offline_datapoint_11 1596502154 0.054
offline_datapoint_3 1596502154 0.001
offline_datapoint_5 1596502154 8.269
offline_datapoint_1 1596502154 5.273
offline_datapoint_10 1596502156 0.000
offline_datapoint_7 1596502157 0.000
offline_datapoint_12 1596502157 0.000
offline_datapoint_4 1596502159 0.000
offline_datapoint_2 1596502159 9280.000
offline_datapoint_6 1596502159 11864600576.000
offline_datapoint_0 1596502157 3902.423
offline_datapoint_8 1596502157 0.000
offline_datapoint_11 1596502157 0.221
offline_datapoint_3 1596502157 0.004
offline_datapoint_5 1596502157 8.474
offline_datapoint_1 1596502157 5.472
offline_datapoint_10 1596502159 0.000
offline_datapoint_7 1596502160 0.000
offline_datapoint_12 1596502160 0.000
offline_datapoint_4 1596502162 0.000
offline_datapoint_2 1596502162 9281.000
offline_datapoint_6 1596502162 11860492288.000
offline_datapoint_0 1596502160 1208.414
offline_datapoint_8 1596502160 0.000
offline_datapoint_11 1596502160 0.237
offline_datapoint_3 1596502160 0.005
offline_datapoint_5 1596502160 8.578
offline_datapoint_1 1596502160 5.974
offline_datapoint_10 1596502162 0.000
offline_datapoint_7 1596502163 0.000
offline_datapoint_12 1596502163 0.000
offline_datapoint_4 1596502165 0.000
offline_datapoint_2 1596502165 9282.000
offline_datapoint_6 1596502165 11862966272.000
offline_datapoint_0 1596502163 6391.323
offline_datapoint_8 1596502163 0.000
offline_datapoint_11 1596502163 0.052
offline_datapoint_3 1596502163 0.001
offline_datapoint_5 1596502163 9.184
offline_datapoint_1 1596502163 6.063
offline_datapoint_10 1596502165 0.000
offline_datapoint_7 1596502166 0.000
offline_datapoint_12 1596502166 0.000
offline_datapoint_4 1596502168 0.000
offline_datapoint_2 1596502168 9306.000
offline_datapoint_6 1596502168 11865006080.000
offline_datapoint_0 1596502166 4054.621
offline_datapoint_8 1596502166 10.647
offline_datapoint_11 1596502166 0.161
offline_datapoint_3 1596502166 0.003
offline_datapoint_5 1596502166 11.499
offline_datapoint_1 1596502166 6.953
offline_datapoint_10 1596502168 0.000
offline_datapoint_7 1596502169 0.001
offline_datapoint_12 1596502169 0.000
offline_datapoint_4 1596502171 0.000
offline_datapoint_2 1596502171 9326.000
offline_datapoint_6 1596502171 11863863296.000
offline_datapoint_0 1596502169 8999.274
offline_datapoint_8 1596502169 367.543
offline_datapoint_11 1596502169 0.299
offline_datapoint_3 1596502169 0.006
offline_datapoint_5 1596502169 14.965
offline_datapoint_1 1596502169 9.470
offline_datapoint_10 1596502171 0.000
offline_datapoint_7 1596502172 0.000
offline_datapoint_12 1596502172 0.002
offline_datapoint_4 1596502174 0.000
offline_datapoint_2 1596502174 9326.000
offline_datapoint_6 1596502174 11847892992.000
offline_datapoint_0 1596502172 4003.971
offline_datapoint_8 1596502172 0.000
offline_datapoint_11 1596502172 0.029
offline_datapoint_3 1596502172 0.001
offline_datapoint_5 1596502172 12.070
offline_datapoint_1 1596502172 7.420
offline_datapoint_10 1596502174 0.000
offline_datapoint_7 1596502175 0.000
offline_datapoint_12 1596502175 0.000
offline_datapoint_4 1596502177 0.000
offline_datapoint_2 1596502177 9326.000
offline_datapoint_6 1596502177 11844157440.000
offline_datapoint_0 1596502175 3212.229
offline_datapoint_8 1596502175 0.000
offline_datapoint_11 1596502175 0.012
offline_datapoint_3 1596502175 0.000
offline_datapoint_5 1596502175 12.867
offline_datapoint_1 1596502175 9.175
offline_datapoint_10 1596502177 0.000
offline_datapoint_7 1596502178 0.000
offline_datapoint_12 1596502178 0.000
offline_datapoint_4 1596502180 0.000
offline_datapoint_2 1596502180 9327.000
offline_datapoint_6 1596502180 11843764224.000
offline_datapoint_0 1596502178 3035.948
offline_datapoint_8 1596502178 0.000
offline_datapoint_11 1596502178 0.154
offline_datapoint_3 1596502178 0.003
offline_datapoint_5 1596502178 10.752
offline_datapoint_1 1596502178 7.215
offline_datapoint_10 1596502180 0.000
offline_datapoint_7 1596502181 0.000
offline_datapoint_12 1596502181 0.000
offline_datapoint_4 1596502183 0.000
offline_datapoint_2 1596502183 9327.000
offline_datapoint_6 1596502183 11842523136.000
offline_datapoint_0 1596502181 5956.106
offline_datapoint_8 1596502181 0.000
offline_datapoint_11 1596502181 0.079
offline_datapoint_3 1596502181 0.002
offline_datapoint_5 1596502181 8.210
offline_datapoint_1 1596502181 4.629
offline_datapoint_10 1596502183 0.000
offline_datapoint_7 1596502184 0.000
offline_datapoint_12 1596502184 0.000
offline_datapoint_4 1596502186 0.000
offline_datapoint_2 1596502186 9327.000
offline_datapoint_6 1596502186 11853709312.000
offline_datapoint_0 1596502184 3848.186
offline_datapoint_8 1596502184 0.000
offline_datapoint_11 1596502184 0.200
offline_datapoint_3 1596502184 0.004
offline_datapoint_5 1596502184 7.533
offline_datapoint_1 1596502184 5.014
offline_datapoint_10 1596502186 0.000
offline_datapoint_7 1596502187 0.000
offline_datapoint_12 1596502187 0.000
offline_datapoint_4 1596502189 0.000
offline_datapoint_2 1596502189 9316.000
offline_datapoint_6 1596502189 11856330752.000
offline_datapoint_0 1596502187 8240.938
offline_datapoint_8 1596502187 0.334
offline_datapoint_11 1596502187 0.058
offline_datapoint_3 1596502187 0.001
offline_datapoint_5 1596502187 10.203
offline_datapoint_1 1596502187 5.934
offline_datapoint_10 1596502189 0.000
offline_datapoint_7 1596502190 0.000
offline_datapoint_12 1596502190 0.000
offline_datapoint_4 1596502192 0.000
offline_datapoint_2 1596502192 9316.000
offline_datapoint_6 1596502192 11856347136.000
offline_datapoint_0 1596502190 4206.914
offline_datapoint_8 1596502190 0.000
offline_datapoint_11 1596502190 0.044
offline_datapoint_3 1596502190 0.001
offline_datapoint_5 1596502190 8.243
offline_datapoint_1 1596502190 4.942
offline_datapoint_10 1596502192 0.000
offline_datapoint_7 1596502193 0.000
offline_datapoint_12 1596502193 0.000
offline_datapoint_4 1596502195 0.000
offline_datapoint_2 1596502195 9316.000
offline_datapoint_6 1596502195 11859431424.000
offline_datapoint_0 1596502193 5643.711
offline_datapoint_8 1596502193 0.000
offline_datapoint_11 1596502193 0.083
offline_datapoint_3 1596502193 0.002
offline_datapoint_5 1596502193 8.969
offline_datapoint_1 1596502193 5.925
offline_datapoint_10 1596502195 0.000
offline_datapoint_7 1596502196 0.000
offline_datapoint_12 1596502196 0.000
offline_datapoint_4 1596502198 0.000
offline_datapoint_2 1596502198 9323.000
offline_datapoint_6 1596502198 11832647680.000
offline_datapoint_0 1596502196 5939.105
offline_datapoint_8 1596502196 0.000
offline_datapoint_11 1596502196 0.016
offline_datapoint_3 1596502196 0.000
offline_datapoint_5 1596502196 15.350
offline_datapoint_1 1596502196 9.940
offline_datapoint_10 1596502198 0.000
offline_datapoint_7 1596502199 0.000
offline_datapoint_12 1596502199 0.000
offline_datapoint_4 1596502201 0.000
offline_datapoint_2 1596502201 9329.000
offline_datapoint_6 1596502201 11829620736.000
offline_datapoint_0 1596502199 5165.692
offline_datapoint_8 1596502199 2.672
offline_datapoint_11 1596502199 0.118
offline_datapoint_3 1596502199 0.002
offline_datapoint_5 1596502199 16.829
offline_datapoint_1 1596502199 10.307
offline_datapoint_10 1596502201 0.000
offline_datapoint_7 1596502202 0.000
offline_datapoint_12 1596502202 0.000
offline_datapoint_4 1596502204 0.000
offline_datapoint_2 1596502204 9332.000
offline_datapoint_6 1596502204 11827544064.000
offline_datapoint_0 1596502202 5802.591
offline_datapoint_8 1596502202 0.000
offline_datapoint_11 1596502202 0.056
offline_datapoint_3 1596502202 0.001
offline_datapoint_5 1596502202 8.101
offline_datapoint_1 1596502202 4.686
offline_datapoint_10 1596502204 0.000
offline_datapoint_7 1596502205 0.000
offline_datapoint_12 1596502205 0.000
offline_datapoint_4 1596502207 0.000
offline_datapoint_2 1596502207 9333.000
offline_datapoint_6 1596502207 11831615488.000
offline_datapoint_0 1596502205 5845.868
offline_datapoint_8 1596502205 2.667
offline_datapoint_11 1596502205 0.059
offline_datapoint_3 1596502205 0.001
offline_datapoint_5 1596502205 9.350
offline_datapoint_1 1596502205 5.731
offline_datapoint_10 1596502207 0.000
offline_datapoint_7 1596502208 0.000
offline_datapoint_12 1596502208 0.000
offline_datapoint_4 1596502210 0.000
offline_datapoint_2 1596502210 9333.000
offline_datapoint_6 1596502210 11819200512.000
offline_datapoint_0 1596502208 5065.544
offline_datapoint_8 1596502208 0.000
offline_datapoint_11 1596502208 0.058
offline_datapoint_3 1596502208 0.001
offline_datapoint_5 1596502208 10.231
offline_datapoint_1 1596502208 5.855
offline_datapoint_10 1596502210 0.000
offline_datapoint_7 1596502211 0.000
offline_datapoint_12 1596502211 0.000
offline_datapoint_4 1596502213 0.000
offline_datapoint_2 1596502213 9331.000
offline_datapoint_6 1596502213 11819536384.000
offline_datapoint_0 1596502211 8698.149
offline_datapoint_8 1596502211 0.000
offline_datapoint_11 1596502211 0.066
offline_datapoint_3 1596502211 0.001
offline_datapoint_5 1596502211 11.474
offline_datapoint_1 1596502211 6.719
offline_datapoint_10 1596502213 0.000
offline_datapoint_7 1596502214 0.000
offline_datapoint_12 1596502214 0.000
offline_datapoint_4 1596502216 0.000
offline_datapoint_2 1596502216 9331.000
offline_datapoint_6 1596502216 11841548288.000
offline_datapoint_0 1596502214 2187.256
offline_datapoint_8 1596502214 0.000
offline_datapoint_11 1596502214 0.098
offline_datapoint_3 1596502214 0.002
offline_datapoint_5 1596502214 6.167
offline_datapoint_1 1596502214 3.969
offline_datapoint_10 1596502216 0.000
offline_datapoint_7 1596502217 0.000
offline_datapoint_12 1596502217 0.000
offline_datapoint_4 1596502219 0.000
offline_datapoint_2 1596502219 9332.000
offline_datapoint_6 1596502219 11838275584.000
offline_datapoint_0 1596502217 6796.733
offline_datapoint_8 1596502217 0.333
offline_datapoint_11 1596502217 0.054
offline_datapoint_3 1596502217 0.001
offline_datapoint_5 1596502217 9.070
offline_datapoint_1 1596502217 5.785
offline_datapoint_10 1596502219 0.000
offline_datapoint_7 1596502220 0.000
offline_datapoint_12 1596502220 0.000
offline_datapoint_4 1596502222 0.000
offline_datapoint_2 1596502222 9332.000
offline_datapoint_6 1596502222 11837075456.000
offline_datapoint_0 1596502220 9581.509
offline_datapoint_8 1596502220 0.000
offline_datapoint_11 1596502220 0.042
offline_datapoint_3 1596502220 0.001
offline_datapoint_5 1596502220 8.354
offline_datapoint_1 1596502220 5.334
offline_datapoint_10 1596502222 0.000
offline_datapoint_7 1596502223 0.000
offline_datapoint_12 1596502223 0.000
offline_datapoint_4 1596502225 0.000
offline_datapoint_2 1596502225 9333.000
offline_datapoint_6 1596502225 11836940288.000
offline_datapoint_0 1596502223 2397.028
offline_datapoint_8 1596502223 0.000
offline_datapoint_11 1596502223 0.077
offline_datapoint_3 1596502223 0.002
offline_datapoint_5 1596502223 6.605
offline_datapoint_1 1596502223 5.087
offline_datapoint_10 1596502225 0.000
offline_datapoint_7 1596502226 0.000
offline_datapoint_12 1596502226 0.000
offline_datapoint_4 1596502228 0.000
offline_datapoint_2 1596502228 9333.000
offline_datapoint_6 1596502228 11833978880.000
offline_datapoint_0 1596502226 10694.469
offline_datapoint_8 1596502226 0.000
offline_datapoint_11 1596502226 0.068
offline_datapoint_3 1596502226 0.001
offline_datapoint_5 1596502226 9.907
offline_datapoint_1 1596502226 5.472
offline_datapoint_10 1596502228 0.000
offline_datapoint_7 1596502229 0.000
offline_datapoint_12 1596502229 0.000
offline_datapoint_4 1596502231 0.000
offline_datapoint_2 1596502231 9332.000
offline_datapoint_6 1596502231 11832205312.000
offline_datapoint_0 1596502229 4533.736
offline_datapoint_8 1596502229 0.000
offline_datapoint_11 1596502229 0.054
offline_datapoint_3 1596502229 0.001
offline_datapoint_5 1596502229 7.137
offline_datapoint_1 1596502229 4.617
offline_datapoint_10 1596502231 0.000
offline_datapoint_7 1596502232 0.000
offline_datapoint_12 1596502232 0.000
offline_datapoint_4 1596502234 0.000
offline_datapoint_2 1596502234 9324.000
offline_datapoint_6 1596502234 11843878912.000
offline_datapoint_0 1596502232 8967.939
offline_datapoint_8 1596502232 0.666
offline_datapoint_11 1596502232 0.088
offline_datapoint_3 1596502232 0.002
offline_datapoint_5 1596502232 9.423
offline_datapoint_1 1596502232 6.182
offline_datapoint_10 1596502234 0.000
offline_datapoint_7 1596502235 0.000
offline_datapoint_12 1596502235 0.000
offline_datapoint_4 1596502237 0.000
offline_datapoint_2 1596502237 9335.000
offline_datapoint_6 1596502237 11829272576.000
offline_datapoint_0 1596502235 8073.294
offline_datapoint_8 1596502235 0.000
offline_datapoint_11 1596502235 0.089
offline_datapoint_3 1596502235 0.002
offline_datapoint_5 1596502235 10.644
offline_datapoint_1 1596502235 6.443
offline_datapoint_10 1596502237 0.000
offline_datapoint_7 1596502238 0.000
offline_datapoint_12 1596502238 0.000
offline_datapoint_4 1596502240 0.000
offline_datapoint_2 1596502240 9339.000
offline_datapoint_6 1596502240 11826196480.000
offline_datapoint_0 1596502238 3016.456
offline_datapoint_8 1596502238 0.000
offline_datapoint_11 1596502238 0.419
offline_datapoint_3 1596502238 0.008
offline_datapoint_5 1596502238 9.965
offline_datapoint_1 1596502238 6.319
offline_datapoint_10 1596502240 0.000
offline_datapoint_7 1596502241 0.000
offline_datapoint_12 1596502241 0.000
offline_datapoint_4 1596502243 0.000
offline_datapoint_2 1596502243 9341.000
offline_datapoint_6 1596502243 11826577408.000
offline_datapoint_0 1596502241 7904.239
offline_datapoint_8 1596502241 0.333
offline_datapoint_11 1596502241 0.101
offline_datapoint_3 1596502241 0.002
offline_datapoint_5 1596502241 9.405
offline_datapoint_1 1596502241 5.992
offline_datapoint_10 1596502243 0.000
offline_datapoint_7 1596502244 0.000
offline_datapoint_12 1596502244 0.001
offline_datapoint_4 1596502246 0.000
offline_datapoint_2 1596502246 9340.000
offline_datapoint_6 1596502246 11828580352.000
offline_datapoint_0 1596502244 9680.220
offline_datapoint_8 1596502244 0.667
offline_datapoint_11 1596502244 0.265
offline_datapoint_3 1596502244 0.005
offline_datapoint_5 1596502244 8.970
offline_datapoint_1 1596502244 5.669
offline_datapoint_10 1596502246 0.000
offline_datapoint_7 1596502247 0.000
offline_datapoint_12 1596502247 0.000
offline_datapoint_4 1596502249 0.000
offline_datapoint_2 1596502249 9340.000
offline_datapoint_6 1596502249 11835064320.000
offline_datapoint_0 1596502247 5828.988
offline_datapoint_8 1596502247 5.323
offline_datapoint_11 1596502247 0.102
offline_datapoint_3 1596502247 0.002
offline_datapoint_5 1596502247 9.884
offline_datapoint_1 1596502247 6.822
offline_datapoint_10 1596502249 0.000
offline_datapoint_7 1596502250 0.000
offline_datapoint_12 1596502250 0.000
offline_datapoint_4 1596502252 0.000
offline_datapoint_2 1596502252 9335.000
offline_datapoint_6 1596502252 11838758912.000
offline_datapoint_0 1596502250 9282.302
offline_datapoint_8 1596502250 0.000
offline_datapoint_11 1596502250 0.058
offline_datapoint_3 1596502250 0.001
offline_datapoint_5 1596502250 8.887
offline_datapoint_1 1596502250 5.279
offline_datapoint_10 1596502252 0.000
offline_datapoint_7 1596502253 0.000
offline_datapoint_12 1596502253 0.000
offline_datapoint_4 1596502255 0.000
offline_datapoint_2 1596502255 9336.000
offline_datapoint_6 1596502255 11835686912.000
offline_datapoint_0 1596502253 2276.504
offline_datapoint_8 1596502253 0.000
offline_datapoint_11 1596502253 0.031
offline_datapoint_3 1596502253 0.001
offline_datapoint_5 1596502253 6.791
offline_datapoint_1 1596502253 4.364
offline_datapoint_10 1596502255 0.000
offline_datapoint_7 1596502256 0.000
offline_datapoint_12 1596502256 0.000
offline_datapoint_4 1596502258 0.000
offline_datapoint_2 1596502258 9333.000
offline_datapoint_6 1596502258 11835465728.000
offline_datapoint_0 1596502256 9314.098
offline_datapoint_8 1596502256 0.000
offline_datapoint_11 1596502256 0.035
offline_datapoint_3 1596502256 0.001
offline_datapoint_5 1596502256 9.491
offline_datapoint_1 1596502256 5.072
offline_datapoint_10 1596502258 0.000
offline_datapoint_7 1596502259 0.000
